id	Sample_01	Sample_02	Sample_03	Sample_04	Sample_05	Sample_06	Sample_07	Sample_08	Sample_09	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18
class	Control	Control	Control	Control	Control	Control	Control	Control	Control	Lungs	Lungs	Lungs	Lungs	Lungs	Lungs	Lungs	Lungs	Lungs
ENSG00000121966				2.321928095	4.247927513		3		4.95419631									
ENSG00000121988									2				1.584962501	2.321928095				1.584962501
ENSG00000121989				1	2.807354922	4.584962501	3.584962501	5.169925001	1.584962501	3.321928095	2.807354922		2.321928095	2.321928095	3.807354922	1	1.584962501	2.584962501
ENSG00000122008	2.584962501	4.95419631	4.906890596	0	6.977279923	6.189824559	4.169925001	6.209453366	3.321928095	3.459431619	4.754887502	1	6.247927513	3.906890596	5	6.303780748	4.906890596	6.266786541
ENSG00000122012	1			2.584962501			3.807354922	1.584962501	2	0	3.584962501	5.672425342	4.247927513		1.584962501	1.584962501		
ENSG00000122026	10.93957921	10.7968508	11.25797706	10.83999107	12.86147468	12.18270471	12.14497682	11.1959873	13.88483828	9.424166289	10.47065887	10.30035256	10.89784546	8.994353437	9.560332834	9.884170519	9.712527	10.12670447
ENSG00000122033	6.409390936	2.584962501		4.523561956	7.209453366	6.672425342	6.339850003	6.599912842	7.622051819	3.906890596	6.129283017	0	3.584962501	4.247927513	5.357552005	4.321928095	3.459431619	5.209453366
ENSG00000122034	7.686500527	8.379378367	7.044394119	6.87036472	8.14974712	8.744833837	9.057991723	7.876516947	9.413627929	6.768184325	7.459431619	8.103287808	6.584962501	5.129283017	6.426264755	4.247927513	5.64385619	6.50779464
ENSG00000122042	0		0		0	4.700439718	2.584962501		0		2.807354922		3	0				2
ENSG00000122043						2.807354922												
ENSG00000122068	3.584962501	3.807354922	5.857980995	3.807354922	5.807354922	6.375039431	5.209453366	6.189824559	5.357552005	6.754887502	6.64385619	5.169925001	6.768184325	5	6.87036472	6.554588852	5.584962501	7.14974712
ENSG00000122085	5.554588852	6.95419631	5.357552005	4.700439718	6.614709844	7.383704292	7.14974712	6.930737338	6.375039431	5.247927513	5.754887502	5.459431619	5.930737338	4.087462841	6.22881869	5.906890596	4.64385619	5.426264755
ENSG00000122122	6.321928095	4.523561956	3.700439718	5.044394119	6.584962501	6.303780748	6.614709844	5.392317423	7.906890596	4.087462841	4.169925001	4.087462841	3.700439718		2.584962501	4.321928095	1.584962501	4.807354922
ENSG00000122126								0			1		1			1	0	1
ENSG00000122133										0								
ENSG00000122140					3.700439718		1.584962501		3.584962501		1.584962501				1	0	1	
ENSG00000122188					4.700439718		3.700439718	0	3.321928095		1							2
ENSG00000122203	8.344295908	6.965784285	7.139551352	4.169925001	7.426264755	7.741466986	8.434628228	7.672425342	7.851749041	6.584962501	7.665335917	0	7.199672345	5.882643049	6.539158811	7.257387843	6.392317423	6.807354922
ENSG00000122218	6.768184325	3.906890596	6.189824559	7.339850003	7.46760555	7.622051819	7.807354922	8.422064766	7.076815597	8.060695932	8.8008999	5.977279923	8.797661526	6.584962501	8.124121312	8.262094845	8.396604781	8.475733431
ENSG00000122223		0		1.584962501	5.247927513	4.857980995		4.64385619	6.584962501		4.584962501		3.584962501	0	4	3.169925001	4.584962501	3
ENSG00000122224		1			4.700439718	3.584962501	1	3	7.383704292	0	2			0			1	1
ENSG00000122257	0	5.95419631	3.169925001	3.169925001	3	3.584962501	4.584962501	4.247927513	5.459431619	3.700439718	2.584962501	1	4.169925001	1.584962501	3.169925001	3.459431619	2.321928095	4.392317423
ENSG00000122299	2.807354922	5.285402219	4.087462841	1	4	3.169925001	7.118941073	1	4.906890596	6.491853096	6.087462841	7.459431619	6.303780748	6.392317423	5.614709844	5.700439718	4.584962501	6.129283017
ENSG00000122335	6.247927513	6.741466986	4.754887502		6.375039431	6.87036472	6.977279923	4.807354922	4.857980995	4.523561956	5.459431619	1.584962501	6.781359714	3.169925001	5.285402219	3.321928095	4.087462841	4.807354922
ENSG00000122359	8.607330314	7	8.370687407	7.442943496	8.897845456	9.21916852	9.394462695	8.936637939	9.897845456	6.686500527	8.430452552	6.442943496	6.303780748	7.636624621	7.417852515	6.95419631	6.22881869	8.055282436
ENSG00000122376		0					3.700439718		3.906890596	1	2		2.584962501				0	2.321928095
ENSG00000122378					5.044394119	4.321928095			4.857980995									
ENSG00000122386									0									
ENSG00000122390				0	0													
ENSG00000122406	10.09143539	9.929258409	10.01959073	9.285402219	11.62205182	10.47573343	10.83841608	9.586839788	12.55218876	7.209453366	8.618385502	9.552669098	8.588714636	5.491853096	6.930737338	7.118941073	7.129283017	8.321928095
ENSG00000122417	6.832890014	3	3.321928095	5.087462841	2.321928095	4.906890596	6.426264755	5.554588852	7.033423002	2.321928095	3.584962501		4.523561956	3.459431619	4.754887502	5.209453366	3	4.906890596
ENSG00000122432	5.807354922			4.807354922						0			0		3.169925001	1		3.169925001
ENSG00000122435			2			5.882643049	5.672425342	4.523561956	6.022367813		2		1.584962501		2.807354922		1.584962501	
ENSG00000122477													2					
ENSG00000122481	1	1		2.584962501	2	4.169925001	3.321928095		2.584962501	1.584962501	2		3		3	0	0	1
ENSG00000122482		2	3.584962501	2	1.584962501	4.459431619	2.321928095	3.807354922	3.169925001	2.807354922	3.459431619		3.807354922	0	0	2.807354922	2.584962501	3.169925001
ENSG00000122483	8.672425342	8.14974712	7.741466986	7.77478706	8.413627929	8.224001674	8.487840034	8.14974712	8.06608919	7.375039431	7.21916852	7.864186145	7.022367813	7.459431619	7.761551232	7.257387843	6.108524457	8.581200582
ENSG00000122484		5.087462841				5.285402219	3.321928095	4.321928095	3.906890596		3.321928095		2.321928095	2		1	0	4
ENSG00000122490		0	1						2.321928095		1.584962501						0	
ENSG00000122497			2.321928095			3.169925001	4	1		1				0	0	1.584962501		
ENSG00000122507	0				3.700439718	0	4.459431619		4.087462841	0	2.321928095	1.584962501	3	0	3	0	2.807354922	3.459431619
ENSG00000122512			5.169925001			4.857980995	4.584962501		5.285402219	1.584962501	1.584962501			3.321928095			0	1
ENSG00000122515	1.584962501		4.392317423	2.584962501	2.584962501	4.700439718	4.169925001	2.321928095	2.584962501	1.584962501	4.523561956	0	1.584962501	3.700439718	3.700439718	3.459431619	3.807354922	4
ENSG00000122545	13.32727194	12.98797452	13.09027786	12.69435789	13.13121391	13.52025035	13.28843355	13.13201768	12.98477446	12.09638573	12.13249973	12.34762137	12.32530546	11.84901407	12.2366122	12.546171	11.49884921	12.77951418
ENSG00000122547									2.584962501						0			
ENSG00000122550		5.882643049	3.700439718		2.584962501	4.087462841	4.584962501	5.129283017	6.247927513	1.584962501	3.321928095		4.459431619	2.807354922	1.584962501	1	2.584962501	2.321928095
ENSG00000122557	4.64385619	1	0	4.247927513	5.087462841	3.906890596	2	1	5.087462841	0	3.584962501	1	3.459431619	2.321928095	2.584962501	1.584962501	1.584962501	4.754887502
ENSG00000122565	5.554588852	4.392317423	6.22881869	4.95419631	4.754887502	6.266786541	5	5.523561956	5.95419631	6.930737338	7.434628228	5.426264755	7.409390936	6.426264755	7.129283017	7.06608919	6.189824559	7.807354922
ENSG00000122566	10.48381578	9.862637358	10.20579325	10.00702727	11.23062093	11.24138736	11.18982456	11.08547246	11.82495874	9.350939182	10.51569984	9.509775004	10.56033283	8.266786541	9.709083813	9.453270634	8.861086906	9.503825738
ENSG00000122591	6.459431619	0	4.64385619	5.129283017	5.523561956	5.426264755	5.426264755	6.285402219	7.189824559	4.64385619	5.357552005	8.17990909	5.906890596	4.95419631	5.209453366	6.539158811	5.727920455	5.392317423
ENSG00000122643	14.42678889	13.70065645	13.99594377	13.59898297	14.32649971	14.74614688	14.39339046	14.30855235	14.32930583	12.20120501	13.03531461	13.81267871	12.66954946	11.46913302	13.26077255	12.78361217	11.56652978	13.183015
ENSG00000122644				1.584962501	3.459431619		2.321928095		3.700439718		0		1.584962501			0		
ENSG00000122674	3.169925001	2		0				1	3.459431619	0	1.584962501		1		1		1.584962501	2.321928095
ENSG00000122678				0	2.807354922	1.584962501		2.321928095	4.95419631		2		1.584962501				0	
ENSG00000122679	1.584962501		3.459431619	4.523561956	6.339850003	1	2		5.700439718	2	3.807354922	5.357552005	2.321928095	1	1	2.321928095		3.321928095
ENSG00000122687	2.807354922		2.321928095		3.321928095		2.321928095	1	5.044394119		2		1.584962501			2.321928095	0	
ENSG00000122691											0							
ENSG00000122692	3.906890596	5.392317423	2.321928095	2.321928095	2	6.129283017	5.977279923	5.285402219	5.700439718	3.807354922	4.247927513	2.321928095	5.285402219	3.906890596	4.321928095	2	3.700439718	4.321928095
ENSG00000122694	5.554588852	4.857980995	4.64385619	4.169925001	6.491853096	5.044394119	6.672425342	5	7.257387843	3.321928095	3.906890596	5.672425342	5.392317423	2.584962501	3.459431619	4.95419631	4.321928095	4.700439718
ENSG00000122696	3.807354922	3	1.584962501	2	3.321928095	3.584962501	4.64385619	2.321928095	3.584962501	2	2.321928095		1		2	2	1.584962501	2.321928095
ENSG00000122705	6.392317423	4.857980995	3.321928095	4.807354922	5.700439718	7.366322214	6.714245518	7.139551352	6.64385619	4.584962501	5.614709844		4.523561956	3.584962501	5.321928095	2.321928095	4.247927513	5.209453366
ENSG00000122707															2			
ENSG00000122711					3.807354922				0	0	2		4.247927513					
ENSG00000122729		1.584962501		3.321928095	2.584962501	4.321928095		3.459431619	1	1	2.807354922		2	3.459431619			1.584962501	
ENSG00000122741	2		1.584962501	0						1.584962501	1						0	
ENSG00000122778							0		2.584962501				0					1.584962501
ENSG00000122779	2		4.906890596	0	3.459431619	4.087462841	4.95419631	0	5.321928095	6.209453366	5.209453366		5.321928095	5.209453366	4.64385619	4.459431619	3.906890596	6.285402219
ENSG00000122783	4.807354922	5.169925001	4.584962501	4.169925001	5	6.044394119	5.977279923	5.832890014	5.977279923	2	3.700439718	4.169925001	3.459431619	2.321928095	3.169925001	2.807354922	3.584962501	4.087462841
ENSG00000122786	10.23840474	9.951284715	10.36303963	9.736401931	10.22881869	11.11894107	11.31458324	10.67154107	9.955649908	9.447083226	9.661778098	9.202123824	8.86727874	9.533329732	9.20701432	9.802516365	8.741466986	9.579315938
ENSG00000122862	10.95346896	10.14338321	10.95274125	10.58120058	11.31344994	10.99506047	11.13955135	10.63753055	11.60964047	9.700439718	10.83130724	9.419960178	10.66799854	8.851749041	9.930737338	9.965784285	9.451211112	9.93516505
ENSG00000122870										0								
ENSG00000122873	0			2.321928095	3	3.807354922			5.169925001		2	0	1		0		2	2.807354922
ENSG00000122877							0											
ENSG00000122882	4.64385619		4.247927513	5.523561956	6.882643049	5.357552005	3.584962501	2	5.700439718	2.321928095	2.321928095		5.285402219	3.807354922	1.584962501	4.459431619	3.807354922	3.459431619
ENSG00000122884					5.459431619	3.169925001	3.321928095	2	3		0		0		2.807354922		2.584962501	2.584962501
ENSG00000122912		6.14974712						5.044394119			2		2.321928095			1	2.584962501	
ENSG00000122952					5.459431619	4.247927513	0						1					2.321928095
ENSG00000122958	7.06608919	3.321928095	6.700439718	7.434628228	7.741466986	7.693486957	7.515699838	6.339850003	7.129283017	6.321928095	6.845490051	0	7.159871337	5.781359714	5.781359714	6.727920455	5.906890596	6.569855608
ENSG00000122965					3.584962501	2		0	5.554588852	0	0			0		2	1	3.321928095
ENSG00000122970		3	6.209453366	5.209453366		5.129283017	6.894817763	0	4.700439718	4.807354922	3.169925001		5.727920455	4.459431619	4.087462841		3.584962501	5.614709844
ENSG00000122971					5.584962501	5.087462841	4.584962501		4.584962501		2.807354922							
ENSG00000122986	4	3.169925001	4.95419631		7.960001932	3.459431619	5.426264755	4.321928095	7.924812504	0	1.584962501		1		2.584962501		4.247927513	3.321928095
ENSG00000123009								0	0									
ENSG00000123064		4.857980995		2	2.807354922			0	5.700439718		2.321928095			1			2	
ENSG00000123066	1				0	1			1.584962501	2	2.584962501	1	4.64385619	1.584962501	3.321928095	1.584962501	2.584962501	4.247927513
ENSG00000123080	3.906890596		1		2.321928095	3.584962501	2.321928095	2.584962501	3.906890596	1			2.321928095	2.807354922	0	2.807354922		2
ENSG00000123091	6.686500527	7.098032083	5.882643049	6	6.599912842	7.562242424	7.129283017	7.294620749	7.475733431	6.741466986	7.442943496	6.442943496	6.977279923	6.209453366	6.794415866	7.159871337	6.375039431	7.62935662
ENSG00000123094								2										
ENSG00000123104	5.554588852	2.321928095	5.554588852	2.584962501	4.523561956	7.022367813	6.965784285	7.62935662	7.159871337	7.383704292	7.321928095	0	6.857980995	7.139551352	6.700439718	7.665335917	6.857980995	7.864186145
ENSG00000123106	8.30833903	8.076815597	6.658211483	5.491853096	8	8.049848549	7.044394119	7.189824559	8.845490051	5.523561956	6.554588852	8.252665432	6.375039431	6.108524457	5.357552005	6.62935662	5.700439718	7.721099189
ENSG00000123119													3.169925001					
ENSG00000123124	6.169925001	5.426264755	4.95419631	5.247927513	6.894817763	5.64385619	7.21916852	5.554588852	6.754887502	5.426264755	6.442943496	6.700439718	6.087462841	5.807354922	6.599912842	7.562242424	6.426264755	7.426264755
ENSG00000123130		6.044394119	6.894817763		6.339850003	5.781359714	3.700439718		7.442943496	3	5.129283017	7.965784285	4.321928095		2.807354922		3.321928095	
ENSG00000123131					6	6.303780748	5.857980995	4.392317423	7.339850003	4.700439718	3.807354922	7.62935662	3		3.321928095		3.807354922	
ENSG00000123136			4.857980995	5.64385619	6.108524457	5.321928095	5.614709844	5.129283017	7.74819285	2.807354922	5.169925001		4.906890596	1.584962501	3.807354922		3.700439718	4.906890596
ENSG00000123143	3		2.321928095	4.523561956	5.321928095	5.491853096	4.392317423	1	5.64385619	2.584962501	4.392317423		2.321928095		4.523561956	4.700439718	1	4.087462841
ENSG00000123144	6.539158811	6.209453366	5.930737338	5.906890596	5.906890596	7.491853096	6.930737338	6.189824559	6.64385619	5.321928095	5.754887502	5.426264755	6.06608919	5.285402219	5.857980995	6.321928095	4.700439718	6.108524457
ENSG00000123146	6.554588852	6.14974712	3.459431619	3.700439718	7.383704292	6.22881869	6.426264755	6.658211483	7.238404739	3.700439718	6.285402219		6.189824559	3.459431619	5.584962501	5	4.64385619	4.700439718
ENSG00000123154	4.321928095	4.584962501			2.584962501	4.087462841	4.754887502		4.321928095	0	0		2.584962501	1.584962501	1	3.321928095		2.321928095
ENSG00000123159	3.169925001				3.169925001	3.459431619	4.459431619	5.044394119	4.321928095	1	2			3		3		
ENSG00000123178	3.700439718	4.754887502		4	2.584962501	4	3.169925001	4.857980995	4	4.169925001	1		2.807354922	1	1.584962501	2.584962501	2.807354922	2
ENSG00000123179												0	1	1.584962501				
ENSG00000123191								3.169925001	1	1	3.807354922					1.584962501	1	
ENSG00000123200	7.06608919	4.321928095	4.857980995	5.882643049	7.77478706	7.375039431	6.658211483		7.199672345	5.523561956	5.247927513	7.658211483	6	4.95419631	5.491853096	6.50779464	5.754887502	6.189824559
ENSG00000123213		0				1	3.906890596										1	
ENSG00000123219	6.965784285	6.22881869	6	6.108524457	4.523561956	4.169925001	0	5.491853096	6.741466986	4.584962501	5.491853096		5.247927513	4.857980995	5.392317423	5.209453366	3.321928095	5.832890014
ENSG00000123240	3.906890596	6.700439718	5.554588852	0	7.199672345	6.189824559	5.169925001	6.614709844	7.64385619	5	6.14974712	7.330916878	5.727920455	4.857980995	5.392317423	5.906890596	4.523561956	6.14974712
ENSG00000123243														0				
ENSG00000123268		4.321928095	4.700439718	4.087462841	3.321928095	2.321928095	5.087462841	4.807354922	4.807354922	1	3		2.807354922	2	4.169925001	1.584962501	2.584962501	2.807354922
ENSG00000123297	5.209453366				5.977279923		4.321928095		4.392317423	1			0					
ENSG00000123329					5.832890014	5.781359714	6.392317423	1	7.50779464	1	4.392317423	5.129283017	3.169925001		3.807354922		5.087462841	1.584962501
ENSG00000123338				5.754887502	7.189824559	4.857980995		3	5.209453366	3.321928095	4.523561956		5.169925001	3	4.584962501	3.459431619	3.906890596	3.584962501
ENSG00000123349	9.299208018	9.618385502	9.262094845	8.97441459	10.84549005	10.61470984	10.67065625	9.68474862	11.29001885	8.005624549	9.055282436	9.710806434	9.192292814	8.118941073	8.888743249	8.948367232	8.312882955	8.873444113
ENSG00000123352	6.108524457	5.807354922	4.857980995	6.64385619	4.906890596	6.409390936	3.584962501	4.754887502	6.686500527	4.247927513	5	5	5.554588852	5.727920455	3.700439718	3.169925001	3.321928095	3.700439718
ENSG00000123353		0	1		5.044394119	3.321928095		1.584962501	4.247927513	1.584962501	1		2.807354922	0		1.584962501	2.321928095	1.584962501
ENSG00000123358					0				3.169925001									
ENSG00000123360				2.807354922														
ENSG00000123374	5.285402219	5.672425342	1.584962501	3.321928095	4.857980995	3.584962501	4.700439718	5.426264755	5.392317423	3.321928095	4.392317423	0	3.321928095		3.700439718	4	3.584962501	4.523561956
ENSG00000123384							2.321928095		2.807354922		3		1.584962501		0		2.584962501	
ENSG00000123395	3.169925001		3.700439718		4.321928095	3.807354922			5.129283017				1.584962501		1.584962501			
ENSG00000123405	9.321928095	9.337621902	9.136991112	7.754887502	9.802516365	9.946906274	9.813781191	9.609178738	10.01262454	8.290018847	8.741466986	8.768184325	8.854868383	7.651051691	8.658211483	8.357552005	7.73470962	8.388017285
ENSG00000123411																0		
ENSG00000123415	1.584962501		2		3.807354922	3.807354922	3.807354922	3.807354922	3.807354922		3.321928095		2.321928095		2	2	2	3.584962501
ENSG00000123416	9.584962501	8.948367232	9.25502857	8.632995197	10.26795708	10.36084708	10.11504365	9.805743872	10.12670447	8.930737338	9.48984796	8.851749041	8.405141463	8.022367813	8.592457037	8.535275377	7.599912842	8.64385619
ENSG00000123444			3.459431619	1	2.584962501		1.584962501		3.906890596	0			2.321928095				1.584962501	0
ENSG00000123453						3.584962501			3.169925001									
ENSG00000123472	6.554588852	4.392317423	6.266786541	3.169925001	3.807354922	4.459431619	3.321928095	4.754887502	5.247927513	3.584962501	3.700439718	5.807354922	4.321928095	2.321928095	1.584962501	3.169925001	0	4.754887502
ENSG00000123473		1			0	0	0	3.700439718	1				2.584962501	1	2	4.392317423	1	3.169925001
ENSG00000123485	4.584962501	2			3.584962501	1	5	3.584962501	5.584962501	2.321928095	4.392317423		4	1	4.523561956		0	3.906890596
ENSG00000123500	3.321928095	1.584962501		1					0		1.584962501		2	1.584962501	1	3.459431619	1	0
ENSG00000123505	9.118941073	9.971543554	8.6794801	8.599912842	10.28424575	10.05799172	10.29001885	10.56033283	10.67242534	7.839203788	8.523561956	8.103287808	8.396604781	7.539158811	9.211888295	8.804131021	8.092757141	9.366322214
ENSG00000123545		3.459431619	2		4.523561956	2.584962501		3.459431619	3.807354922	0			1	0	0	1		
ENSG00000123552	6.247927513			0	4.906890596		5.044394119		3.906890596		3.169925001		3.321928095		2.321928095		2.807354922	3.459431619
ENSG00000123560	2	0									1		2.321928095	1.584962501	1	3		
ENSG00000123562	3.807354922	4.169925001	2	4.087462841	3.807354922	4.584962501	4.906890596	5.727920455	5.426264755	3	2.321928095		4.321928095		2.321928095	3.807354922	2	4.459431619
ENSG00000123570										0			1.584962501		2.584962501	1.584962501		
ENSG00000123575						1.584962501		0			0				0			
ENSG00000123595	0		3.321928095	3.807354922	1	1.584962501			4		1.584962501		2	1.584962501			3.169925001	2.321928095
ENSG00000123600		0	3	2.321928095		5	5.247927513	2.584962501	3.906890596	1			2		3.459431619	3.906890596		
ENSG00000123607		2.584962501		0						3.321928095	3.321928095		3.584962501		0		1	3.584962501
ENSG00000123609	7.033423002	7.592457037	6.906890596	1.584962501	8.383704292	8.285402219	7.965784285	7.303780748	7.672425342	6.741466986	7.400879436	6.539158811	7.139551352	5.64385619	6.727920455	5.754887502	5.491853096	6.491853096
ENSG00000123610								0	3		0		1					
