Gene_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000108294	109.0892268	-0.376716734	0.348412855	-1.081236609	0.279591877	0.554295661
ENSG00000108296	7.414920386	0.398788084	0.964875398	0.413305267	0.679382972	0.854216082
ENSG00000108298	960.6202706	-1.588985296	0.352677397	-4.505492296	6.62E-06	0.000256387
ENSG00000108306	5.243456238	-1.207468855	1.770165969	-0.682121833	0.495161916	0.73555779
ENSG00000108312	12.76120604	-0.178953742	0.973215701	-0.183878807	0.854108531	0.941503321
ENSG00000108344	4.956662492	-2.536437223	1.163216365	-2.180537774	0.029217622	0.14339743
ENSG00000108349	8.617553039	1.233158145	0.699760401	1.762257686	0.07802577	0.263939074
ENSG00000108370	72.28887593	-0.031002275	0.417085515	-0.07433074	0.940747217	0.976196288
ENSG00000108375	1.894619507	-2.318671487	1.681336205	-1.379064746	0.167874792	0.419339845
ENSG00000108384	20.16293204	-0.23463769	0.709739137	-0.330597085	0.740948848	0.886672377
ENSG00000108387	336.5653462	-0.379912458	0.246209925	-1.54304282	0.122820387	0.349812231
ENSG00000108389	0.55352049	1.29590692	2.77957776	0.466224381	0.6410549	NA
ENSG00000108395	6.268618574	1.856244366	0.728356479	2.548538279	0.010817541	0.072490329
ENSG00000108405	764.9101434	-0.208274545	0.255972478	-0.813659915	0.415839804	0.679319982
ENSG00000108406	8.994147837	2.161441421	1.046999531	2.064414889	0.038978396	0.173486434
ENSG00000108423	1.535076431	3.257339874	1.873287871	1.738835725	0.082063663	0.272366044
ENSG00000108424	45.00402405	0.511656488	0.70952504	0.721125344	0.470832399	0.721051646
ENSG00000108439	1.108358389	-0.768808638	1.320000785	-0.58243044	0.560276783	NA
ENSG00000108443	15.88488898	0.210868967	0.966924224	0.218082205	0.827365062	0.929944409
ENSG00000108448	7.818617942	0.373651934	0.924142943	0.404322661	0.685975464	0.856641999
ENSG00000108465	17.47770638	-0.305378897	0.847676391	-0.360254102	0.718657119	0.877797276
ENSG00000108468	2.937728085	-1.769843651	1.647191687	-1.074461257	0.282616	0.556388735
ENSG00000108469	24.97223994	-0.642129687	0.710704738	-0.903511194	0.36625465	0.636659081
ENSG00000108474	0.777292926	0.95601684	2.66490424	0.358743412	0.719787049	NA
ENSG00000108479	2.656238303	-2.020611235	2.080549308	-0.971191227	0.331453062	0.604096709
ENSG00000108506	0.973331492	3.55186785	2.065425678	1.719678364	0.085490923	NA
ENSG00000108509	31.18955184	1.030590879	0.516617378	1.994882331	0.046055715	0.191318101
ENSG00000108510	31.77821848	1.756975004	0.630776616	2.785415564	0.005345916	0.044111111
ENSG00000108515	0.8130105	3.296766921	2.123299592	1.552662155	0.120503868	NA
ENSG00000108518	1134.091472	-0.264902136	0.152197845	-1.740511739	0.081769201	0.271764108
ENSG00000108523	123.8388599	-0.163544386	0.262348857	-0.623385168	0.533031442	0.761544401
ENSG00000108528	37.30889289	-0.886590685	0.323461039	-2.740950464	0.006126174	0.048911652
ENSG00000108559	51.56191455	-0.962757786	0.672899105	-1.430760986	0.152498728	0.398396331
ENSG00000108561	0.543461816	1.247794106	3.016387895	0.413671633	0.679114605	NA
ENSG00000108576	49.91043002	0.18876626	0.324002554	0.582607322	0.560157675	0.782259605
ENSG00000108578	6.371581006	-1.307976146	1.214919823	-1.076594621	0.281661408	0.555595985
ENSG00000108582	1.835278452	3.784213684	1.347057436	2.809244494	0.004965792	0.041657476
ENSG00000108587	35.37035398	-1.037406	0.73110221	-1.418961652	0.155910196	0.403123966
ENSG00000108588	11.74638254	0.342266758	0.988379805	0.346290724	0.729124239	0.880953561
ENSG00000108590	20.26736972	-0.375239094	0.476451	-0.787571217	0.430947556	0.691898788
ENSG00000108591	18.79472399	-1.043300338	0.827615318	-1.260610232	0.20744931	0.472827862
ENSG00000108592	14.59481602	-2.285256458	0.973297086	-2.347953662	0.01887687	0.108311867
ENSG00000108599	8.556806971	1.32196717	0.87414702	1.512293858	0.130459123	0.361889353
ENSG00000108604	5.102898295	1.479680489	1.044484381	1.416661193	0.156582008	0.404392676
ENSG00000108622	168.8583312	-0.131730128	0.20934695	-0.62924312	0.529189903	0.758737225
ENSG00000108639	15.05545889	-2.93106332	0.870040703	-3.368880684	0.000754741	0.010407843
ENSG00000108651	29.90615858	0.094442654	1.093159857	0.086394184	0.93115307	0.973263361
ENSG00000108654	378.6481752	-0.604476862	0.374520721	-1.614001117	0.106527184	0.320587045
ENSG00000108666	10.84843454	-2.081098049	1.319522807	-1.57715959	0.114758809	0.336368426
ENSG00000108669	14.89755128	-0.60602628	0.819445588	-0.739556463	0.459569167	0.712351866
ENSG00000108671	170.0457848	-0.356717455	0.313291027	-1.138613698	0.254864312	0.526050249
ENSG00000108679	17.48159514	0.857403707	0.907812416	0.944472329	0.344928335	0.618209836
ENSG00000108733	0.342871806	-1.491389059	3.006010256	-0.496135719	0.61979866	NA
ENSG00000108771	1.641472862	-1.408885389	1.936468105	-0.727554141	0.466886561	0.717434235
ENSG00000108774	2.383696421	0.172570632	0.740275431	0.233116789	0.815670718	0.925800761
ENSG00000108788	22.12439544	0.119255507	0.666391376	0.178957158	0.857971341	0.942665577
ENSG00000108798	48.2170857	-1.229351663	0.502452317	-2.446703143	0.014416953	0.089345537
ENSG00000108799	15.90191078	1.853785108	1.126392403	1.645772026	0.099810704	0.309829007
ENSG00000108819	0.542605294	1.514420292	2.361656328	0.64125346	0.521358021	NA
ENSG00000108823	0.836721899	-1.118674991	2.984153018	-0.374871859	0.707755768	NA
ENSG00000108826	9.30006181	0.105734862	0.744050358	0.142107132	0.886995385	0.956118761
ENSG00000108828	2.30918741	0.02766059	1.342846467	0.020598476	0.983565956	0.993129852
ENSG00000108829	7.985285531	0.64776273	0.939224474	0.689678291	0.490396521	0.73287738
ENSG00000108839	674.5683077	-0.448600494	0.181713695	-2.468721431	0.013559673	0.085630004
ENSG00000108840	92.91210222	-0.616321816	0.322869335	-1.908889291	0.056276375	0.218170285
ENSG00000108846	958.4556051	0.867921236	0.320133504	2.711122787	0.006705579	0.051792451
ENSG00000108848	110.1882264	0.517407737	0.326540669	1.584512393	0.113077164	0.333278467
ENSG00000108854	1.196717043	-0.24786999	1.990213343	-0.124544432	0.900884223	NA
ENSG00000108861	18.76358546	0.267898333	0.610056729	0.439136756	0.660562447	0.841873486
ENSG00000108883	162.164571	0.276379726	0.494822992	0.558542611	0.576473916	0.791901881
ENSG00000108946	247.7091977	2.254270043	0.274855188	8.201664509	2.37E-16	1.65E-13
ENSG00000108953	2727.018314	-0.134857209	0.176832159	-0.762628303	0.4456851	0.702235516
ENSG00000108960	1737.69726	-0.583001198	0.192360067	-3.030780802	0.002439223	0.024830738
ENSG00000108963	0.657616177	2.137735465	3.011764772	0.709794963	0.477831293	NA
ENSG00000108984	0.810889994	3.663418131	2.87781301	1.272986855	0.203022707	NA
ENSG00000109016	19.99525739	-0.355086155	0.73860112	-0.480754964	0.630690662	0.824646744
ENSG00000109046	23.74746089	-0.343554884	0.686867173	-0.500176595	0.616950737	0.813976071
ENSG00000109062	68.23565804	-0.955575655	0.358958367	-2.662079344	0.007765957	0.057389535
ENSG00000109065	6.858416784	-1.68987535	0.977628856	-1.728544876	0.083890583	0.27666204
ENSG00000109066	50.30959826	0.397534685	0.478132718	0.831431672	0.405729813	0.670419862
ENSG00000109079	1.394934611	-0.052662665	1.940848463	-0.027133837	0.978352987	0.99158182
ENSG00000109083	15.8551798	-0.691248008	0.643309132	-1.074519191	0.282590048	0.556388735
ENSG00000109084	0.208910859	-0.877632367	3.024142661	-0.290208653	0.771656617	NA
ENSG00000109089	0.516850702	1.785177925	2.049915941	0.870854209	0.383833762	NA
ENSG00000109103	8.711946042	-1.767169801	1.02961178	-1.716345748	0.08609878	0.280907803
ENSG00000109107	16.79531381	0.273146009	0.839125173	0.32551283	0.744792974	0.889275744
ENSG00000109111	32.71312035	0.913771303	0.733464485	1.24582897	0.212827192	0.479297628
ENSG00000109113	23.33321637	-0.91890558	0.818396915	-1.122811638	0.261517502	0.532664789
ENSG00000109118	5.323887414	1.360476096	1.132756174	1.20103172	0.229738897	0.498113911
ENSG00000109133	5.27572551	-2.03578154	1.250316344	-1.628213172	0.103479693	0.315545725
ENSG00000109171	225.6765264	-0.172942906	0.331145936	-0.522255861	0.601492197	0.80498931
ENSG00000109180	156.3451391	-0.394558002	0.382695416	-1.03099746	0.302542011	0.576573542
ENSG00000109184	38.93418371	1.308461831	0.742167766	1.763027029	0.077895931	0.263828506
ENSG00000109189	1.489253658	2.774581516	1.821353727	1.523362252	0.127668101	0.358466899
ENSG00000109220	18.01516628	-1.102268541	0.573722838	-1.921256169	0.05469942	0.214349804
ENSG00000109265	2.272243045	0.795807373	1.253075245	0.635083469	0.525373978	0.7559734
ENSG00000109270	37.40451072	-0.493339304	0.321643043	-1.533809964	0.125076411	0.354069935
ENSG00000109272	3143.345198	0.47505363	0.554842177	0.856195959	0.391889397	0.659579777
ENSG00000109320	2.394240845	1.02440771	1.405046953	0.729091442	0.465945729	0.716677053
ENSG00000109323	32.18465165	0.925572425	0.482378404	1.918768371	0.055013654	0.21502317
ENSG00000109332	355.3519925	-0.195271909	0.191139291	-1.021620978	0.306960325	0.580897505
ENSG00000109339	21.01519924	-0.069172059	0.926187344	-0.074684738	0.940465551	0.976196288
ENSG00000109381	27.55515875	0.61645533	0.598308845	1.030329627	0.302855296	0.577049207
ENSG00000109390	141.8487026	0.105514923	0.237873222	0.443576297	0.657348946	0.839287126
ENSG00000109445	9.766109127	-1.224513404	1.250813704	-0.978973448	0.327593099	0.600871578
ENSG00000109452	42.29787275	0.282679593	0.538878118	0.524570553	0.599881762	0.803820923
ENSG00000109458	4.699811849	5.185010958	1.165210734	4.449848259	8.59E-06	0.000320385
ENSG00000109466	1.609898221	-0.767470568	1.809509525	-0.42413182	0.671469681	0.849758106
ENSG00000109475	758.8779778	-0.825579005	0.358645418	-2.301936574	0.021338749	0.11781681
ENSG00000109519	10.66712801	-1.225979175	0.862563227	-1.421320939	0.155223479	0.402381894
ENSG00000109534	2.498703554	-3.587508159	2.038966351	-1.75947394	0.078497043	0.264971389
ENSG00000109536	63.47053021	-0.340921409	0.5038092	-0.676687542	0.498604222	0.736773731
ENSG00000109572	296.3249809	1.063126761	0.278268155	3.820511773	0.000133175	0.002819079
ENSG00000109586	3.081116545	-0.181985076	1.558267053	-0.116786834	0.907028977	0.964292381
ENSG00000109606	20.16405803	0.651252181	0.730218426	0.891859419	0.372468288	0.641551843
ENSG00000109618	2.360315458	4.146817267	1.338189154	3.098827438	0.001942881	0.02078218
ENSG00000109667	2.228765954	2.684572201	1.882905579	1.425760394	0.153937517	0.400311403
ENSG00000109670	14.46429117	2.275911948	0.611477421	3.721988529	0.00019766	0.003715352
ENSG00000109674	1.823857756	2.924709461	1.332920793	2.194210997	0.028220244	0.140172924
ENSG00000109680	1.202440464	3.487730303	1.598364055	2.182062524	0.029104919	NA
ENSG00000109685	5.103988027	3.171070884	0.902768529	3.512606812	0.000443734	0.007106612
ENSG00000109689	15.10426534	1.326338773	0.999162414	1.327450627	0.184359662	0.441177638
ENSG00000109736	16.65422327	-1.958645925	1.118564714	-1.751034964	0.079939887	0.268441579
ENSG00000109738	0.913189025	3.811632664	2.993952072	1.273110782	0.202978733	NA
ENSG00000109743	3.509840535	0.794379633	1.593258109	0.498588162	0.618069546	0.814858861
ENSG00000109756	7.493065239	4.113557971	1.001964526	4.105492623	4.03E-05	0.001120161
ENSG00000109762	0	0	0	0	1	NA
ENSG00000109775	10.28169571	0.297328035	1.29459088	0.229669496	0.8183486	0.926928349
ENSG00000109787	24.03704048	2.027135102	0.563292052	3.598728395	0.000319777	0.005528968
ENSG00000109790	43.4639976	1.840798009	0.777178491	2.368565304	0.017857228	0.104648436
ENSG00000109805	1.113925966	0.810346443	2.95849772	0.273904704	0.784157856	NA
ENSG00000109814	1.857329843	-1.393627932	1.905912233	-0.731213068	0.464649019	0.716139492
ENSG00000109854	344.4661383	0.21388731	0.456796405	0.468233349	0.639617726	0.829151037
ENSG00000109861	52.052286	-0.147898973	0.538428097	-0.274686582	0.783557041	0.909547076
ENSG00000109881	1.785123279	-0.544020728	1.719374713	-0.316406147	0.751694252	0.891981649
ENSG00000109906	19.16576486	1.062212739	0.748293578	1.41951337	0.155749402	0.403014809
ENSG00000109911	7.795054102	-0.742071574	1.475092408	-0.503067855	0.614916566	0.812208161
ENSG00000109917	8.082123701	-3.376649496	1.356335429	-2.489538668	0.0127909	0.082067358
ENSG00000109919	80.40865569	-0.709880643	0.497747784	-1.426185442	0.153814821	0.400218919
ENSG00000109920	16.43007808	0.018585031	0.989723081	0.018778011	0.985018195	0.993129852
ENSG00000109927	1.129398915	2.932383316	2.902616662	1.01025511	0.312373082	NA
ENSG00000109929	7.655151823	0.275035117	0.813119932	0.338246679	0.735177302	0.883031467
ENSG00000109943	0.745175358	0.608133699	2.682664584	0.226690173	0.820664669	NA
ENSG00000109944	2.301107927	0.489723272	1.619408522	0.302408729	0.762340502	0.898154089
ENSG00000109971	338.7477891	-1.376175371	0.379964675	-3.621850822	0.000292503	0.005168629
ENSG00000110002	131.785814	-0.332592615	0.535135664	-0.621510837	0.534263566	0.762169282
ENSG00000110011	169.3218595	-1.389046258	0.383865688	-3.618573632	0.000296231	0.005221507
ENSG00000110013	189.0069161	1.113206503	0.226881191	4.906561436	9.27E-07	4.77E-05
ENSG00000110031	23.60309631	-1.963745767	0.726230161	-2.70402673	0.006850478	0.052464353
ENSG00000110046	0.935784624	-1.075207253	2.25574865	-0.476652065	0.633609902	NA
ENSG00000110047	91.65579114	-1.334144941	0.234403922	-5.691649393	1.26E-08	1.42E-06
ENSG00000110048	1.347366841	2.569642379	1.637295519	1.569443237	0.116544696	0.340062785
ENSG00000110060	1.988233339	-2.975565011	1.827848981	-1.627905282	0.103544971	0.315545725
ENSG00000110063	6.450096897	-3.300532979	1.153547771	-2.861201818	0.004220383	0.037015169
ENSG00000110066	6.141267498	-0.446619235	1.2991922	-0.343766869	0.731021618	0.881228208
ENSG00000110074	1.83272889	0.876939069	2.153341808	0.407245643	0.683827582	0.856083721
ENSG00000110075	36.4408729	0.997301069	0.619319143	1.610318494	0.107328344	0.321860187
ENSG00000110077	35.68336417	-1.057394339	0.809602582	-1.306065916	0.191530142	0.451371181
ENSG00000110079	1.733776966	0.684156246	1.638413764	0.417572326	0.676259834	0.85275216
ENSG00000110080	21.42645967	-0.122560432	0.724764119	-0.16910389	0.865714925	0.946602742
ENSG00000110090	36.64828903	0.470100585	0.636072584	0.739067517	0.459866	0.712547745
ENSG00000110092	1.340961701	-1.972415748	1.995531046	-0.988416468	0.322948726	0.596152293
ENSG00000110104	1.497879351	-1.654385228	1.608737654	-1.028374778	0.303773568	0.577826691
ENSG00000110107	2.999245491	0.92105873	1.332043293	0.691463059	0.489274588	0.731610458
ENSG00000110108	10.73447731	-1.35769999	0.60509268	-2.243788489	0.024846013	0.128926049
ENSG00000110169	0	0	0	0	1	NA
ENSG00000110171	0.268392223	-1.20148466	3.014223418	-0.398605045	0.690184244	NA
ENSG00000110172	20.21112183	0.788735869	0.863835102	0.913062999	0.361209409	0.632356388
ENSG00000110195	4.537142333	2.825353747	1.587269739	1.780008575	0.075074557	0.258327189
ENSG00000110200	18.07932128	-0.326039733	0.505620418	-0.644831026	0.519036694	0.751313699
ENSG00000110203	1.20192679	-1.49831004	2.225959912	-0.673107378	0.50087898	NA
ENSG00000110218	86.86119404	0.520142616	0.433061006	1.201083932	0.229718645	0.498113911
ENSG00000110274	3.218990266	-0.289044368	1.151195746	-0.251081859	0.801750821	0.918325111
ENSG00000110315	28.21943617	0.271203885	0.541144004	0.50116768	0.616253118	0.813292535
ENSG00000110321	2838.05012	2.032764669	0.257865414	7.883045015	3.19E-15	1.45E-12
ENSG00000110324	5.21904411	-1.017858426	0.996644159	-1.021285698	0.307119101	0.580897505
ENSG00000110330	47.01898555	1.235330672	0.451227462	2.737711633	0.00618683	0.049255429
ENSG00000110344	4.522544259	1.366925154	1.611740568	0.84810495	0.396379525	0.662949695
ENSG00000110367	43.1210896	0.83841495	0.773578985	1.083812986	0.278447726	0.553110371
ENSG00000110395	15.26563651	1.140108894	0.611627493	1.864057629	0.062313612	0.231757522
ENSG00000110422	29.21193373	2.529497972	0.674801713	3.748505558	0.000177891	0.003443795
ENSG00000110429	8.549888484	-1.050561239	1.216526473	-0.863574498	0.387821678	0.655651061
ENSG00000110435	3.062419581	-1.367154063	1.680560074	-0.813510974	0.415925157	0.679336925
ENSG00000110442	21.20027931	-0.415474791	0.525575698	-0.790513704	0.429227822	0.691097222
ENSG00000110446	0.581239281	3.159685807	3.010585876	1.049525221	0.293936454	NA
ENSG00000110448	3.439420677	-3.799849808	1.446708003	-2.626549241	0.008625551	0.062169844
ENSG00000110455	91.62600754	-0.783689301	0.476813397	-1.643597485	0.100259374	0.310122884
ENSG00000110492	12.64525551	-1.012156303	0.761510981	-1.329142097	0.183801094	0.440695062
ENSG00000110497	0.624682109	2.052256438	1.994536093	1.028939233	0.303508231	NA
ENSG00000110514	191.6068312	1.738020277	0.423259595	4.106274961	4.02E-05	0.001120161
ENSG00000110583	0.751590316	1.127142086	2.282215503	0.493880654	0.621390468	NA
ENSG00000110619	21.21767648	-0.424646142	0.995017318	-0.426772615	0.669544955	0.848402418
ENSG00000110628	0.40362679	0.759707876	2.96139297	0.25653734	0.797535952	NA
ENSG00000110651	8.436319372	-1.719580784	1.40860554	-1.220768153	0.222173815	0.489517209
ENSG00000110665	102.9663585	0.066895356	0.38123484	0.175470208	0.860710179	0.944071939
ENSG00000110693	0.335635165	2.030412186	2.962253361	0.685428267	0.493073712	NA
ENSG00000110696	576.1041537	0.12200115	0.167163081	0.729833103	0.465492207	0.716506864
ENSG00000110697	2.761133623	-1.589740578	1.313277792	-1.210513562	0.22608189	0.49431278
ENSG00000110700	484.8265825	-1.311912569	0.355603114	-3.689260631	0.000224907	0.004133174
ENSG00000110711	35.57226327	-1.491565664	0.438548674	-3.401140518	0.000671053	0.009604648
ENSG00000110713	8.771590565	1.916610769	0.912942246	2.099377894	0.035783602	0.164484745
ENSG00000110717	39.40452501	-0.438453011	0.482236111	-0.909208168	0.363240254	0.63434015
ENSG00000110719	7.163266214	-1.550076026	1.037096101	-1.494631041	0.13501076	0.369546069
ENSG00000110721	0.828278481	2.547655079	3.000186697	0.849165514	0.3957892	NA
ENSG00000110756	4.332153517	3.226697103	0.983901529	3.27949191	0.001039942	0.01326955
ENSG00000110768	19.69689123	0.85787331	0.640602029	1.339167331	0.180516205	0.437369359
ENSG00000110777	0.366263354	-0.707008484	2.486889013	-0.284294345	0.776184819	NA
ENSG00000110799	165.6529576	1.609815644	0.461911592	3.485116353	0.000491923	0.007631546
ENSG00000110841	6.491795433	-0.626306178	1.399934126	-0.447382606	0.654598833	0.83755442
ENSG00000110844	0.578403812	2.396216564	3.014079652	0.795007711	0.426609017	NA
ENSG00000110848	26.41892489	0.253942933	0.86104676	0.294923511	0.768052311	0.9013258
ENSG00000110851	1.775923501	1.469762943	1.924087127	0.763875462	0.444941462	0.702172033
ENSG00000110852	39.10032416	-1.231770289	0.745530392	-1.652206673	0.098492427	0.307280091
ENSG00000110871	20.34419959	-2.343492103	0.800869369	-2.92618521	0.003431466	0.031886236
ENSG00000110876	8.35406858	-1.987533271	0.837190529	-2.374051309	0.017594105	0.103528526
